,wind_speed_10m_ms,wind_dir_10m_deg,wind_speed_100m_ms,wind_dir_100m_deg
2018-02-01 03:00:00,6.310908,10.777649,7.321721,10.295166
2018-02-01 06:00:00,5.8937902,0.33050537,6.9109087,359.4063
2018-02-01 09:00:00,8.85654,352.2569,10.470155,352.5967
2018-02-01 12:00:00,9.299833,345.98138,10.847627,346.65988
2018-02-01 15:00:00,11.738756,348.71036,14.081503,349.37326
2018-02-01 18:00:00,13.430136,346.2421,16.342615,346.7006
2018-02-01 21:00:00,12.703864,348.8606,15.325314,349.18393
2018-02-02 00:00:00,13.170088,353.777,15.921242,353.95154
2018-02-02 03:00:00,12.339659,353.24255,14.767206,353.1295
2018-02-02 06:00:00,11.750403,0.82821655,14.032188,0.64642334
2018-02-02 09:00:00,10.90988,4.5697327,12.875177,4.2005615
2018-02-02 12:00:00,9.821445,1.8465881,11.325811,1.9894104
2018-02-02 15:00:00,10.574168,350.50412,12.177181,351.37704
2018-02-02 18:00:00,10.865128,356.22006,12.775435,356.5721
2018-02-02 21:00:00,9.672697,10.194031,11.38037,10.110962
2018-02-03 00:00:00,7.816014,10.464905,9.00982,9.874023
2018-02-03 03:00:00,7.6724133,12.88147,8.896815,12.1154175
2018-02-03 06:00:00,7.4712195,14.481689,8.649977,13.683136
2018-02-03 09:00:00,6.5639014,18.24057,7.5905933,17.225311
2018-02-03 12:00:00,6.3052034,7.361328,7.080836,7.8382874
2018-02-03 15:00:00,6.0235796,335.4743,6.648317,336.8578
2018-02-03 18:00:00,5.8583846,320.6985,6.6852965,320.9402
2018-02-03 21:00:00,7.461391,303.76352,8.805431,304.14407
2018-02-04 00:00:00,9.462242,350.44144,11.3708515,350.49014
2018-02-04 03:00:00,9.786746,342.66656,11.4942,342.8039
2018-02-04 06:00:00,9.788367,345.0965,11.323297,345.4101
2018-02-04 09:00:00,11.158803,348.35696,12.931652,348.253
2018-02-04 12:00:00,10.713764,347.30402,12.218363,347.88165
2018-02-04 15:00:00,10.241956,346.57,11.6903715,347.31458
2018-02-04 18:00:00,9.754925,353.55066,11.191113,354.1055
2018-02-04 21:00:00,8.705113,7.734558,10.091842,7.949066
2018-02-05 00:00:00,7.4910436,0.7758789,8.623953,0.49816895
2018-02-05 03:00:00,5.9152713,1.8825378,6.7322636,1.0886841
2018-02-05 06:00:00,4.97981,18.81659,5.613003,17.264526
2018-02-05 09:00:00,5.0113606,9.991974,5.622514,8.751587
2018-02-05 12:00:00,6.4307137,0.82089233,7.0971937,1.5523071
2018-02-05 15:00:00,6.5483294,337.75745,7.1634474,339.162
2018-02-05 18:00:00,8.7562685,350.55716,10.014516,351.29382
2018-02-05 21:00:00,9.613895,358.3374,11.189965,358.64996
2018-02-06 00:00:00,10.189478,2.6896362,11.925187,3.0055542
2018-02-06 03:00:00,9.857396,9.430756,11.527393,9.485565
2018-02-06 06:00:00,9.794935,10.763123,11.406704,10.713165
2018-02-06 09:00:00,10.747352,3.704193,12.401327,3.64859
2018-02-06 12:00:00,8.978532,4.227661,10.086402,4.695465
2018-02-06 15:00:00,9.5078945,342.45145,10.6111145,343.21466
2018-02-06 18:00:00,11.149426,352.17038,12.922555,352.51437
2018-02-06 21:00:00,9.976318,4.6553955,11.529535,4.201538
2018-02-07 00:00:00,7.129764,23.147888,8.165077,22.268005
2018-02-07 03:00:00,6.442596,37.666016,7.453983,36.857056
2018-02-07 06:00:00,7.9213967,35.891785,9.257266,35.354492
2018-02-07 09:00:00,8.073488,38.13974,9.340528,37.995056
2018-02-07 12:00:00,6.7108827,24.998505,7.4657187,26.048828
2018-02-07 15:00:00,8.165053,13.912109,9.208735,15.478485
2018-02-07 18:00:00,8.091229,39.823486,9.455243,40.544006
2018-02-07 21:00:00,7.2271886,30.305878,8.532206,30.339172
2018-02-08 00:00:00,7.646205,35.567413,9.033598,35.306793
2018-02-08 03:00:00,7.4489317,39.909393,8.721979,39.81201
2018-02-08 06:00:00,7.803933,32.48474,9.110945,32.403015
2018-02-08 09:00:00,7.8753805,26.72586,9.03221,26.701447
2018-02-08 12:00:00,6.619737,14.289368,7.252405,15.138794
2018-02-08 15:00:00,8.796935,355.80856,9.848794,356.83813
2018-02-08 18:00:00,8.556152,356.6086,9.810359,357.1925
2018-02-08 21:00:00,8.045396,0.113983154,9.239329,359.91266
2018-02-09 00:00:00,5.6754446,2.8434143,6.3783813,1.6369324
2018-02-09 03:00:00,2.4138262,10.55661,2.6242526,6.0059814
2018-02-09 06:00:00,4.6001487,159.28049,4.7560854,162.9271
2018-02-09 09:00:00,3.530511,192.13556,3.9180024,201.479
2018-02-09 12:00:00,6.21387,342.4224,7.5678997,342.40732
2018-02-09 15:00:00,5.7675314,2.3649292,6.5556045,2.2832031
2018-02-09 18:00:00,5.612399,20.698486,6.54992,20.067902
2018-02-09 21:00:00,7.302132,0.77297974,8.848538,0.9326477
2018-02-10 00:00:00,8.565176,359.50015,10.184172,359.32086
2018-02-10 03:00:00,9.585277,2.7218628,11.349186,2.554718
2018-02-10 06:00:00,8.415103,8.326416,9.908484,7.960541
2018-02-10 09:00:00,8.897096,7.375305,10.281862,7.211334
2018-02-10 12:00:00,8.123368,1.5550232,9.219567,2.0601807
2018-02-10 15:00:00,9.017431,351.1704,10.412096,352.06827
2018-02-10 18:00:00,11.497258,347.0608,13.859636,347.5887
2018-02-10 21:00:00,10.568103,3.8218384,12.831512,3.7919922
2018-02-11 00:00:00,8.314009,6.5475464,9.776728,6.0601196
2018-02-11 03:00:00,8.017532,7.6052246,9.445364,6.982788
2018-02-11 06:00:00,6.2292247,11.256653,7.375241,9.850555
2018-02-11 09:00:00,3.9167392,359.2426,4.7679367,357.30154
2018-02-11 12:00:00,4.1076493,325.1,4.693236,325.7106
2018-02-11 15:00:00,6.813112,326.71625,8.457287,327.17374
2018-02-11 18:00:00,5.6398,323.79303,7.2153816,324.18167
2018-02-11 21:00:00,5.2234735,323.79657,6.7870164,324.3922
2018-02-12 00:00:00,4.858628,301.4881,6.087124,302.06262
2018-02-12 03:00:00,6.0070615,295.9954,7.8022647,297.0554
2018-02-12 06:00:00,5.61005,337.87775,6.609266,338.89926
2018-02-12 09:00:00,6.877695,354.2351,7.867045,354.16022
2018-02-12 12:00:00,6.05106,350.8244,6.732272,351.51764
2018-02-12 15:00:00,6.516525,329.2282,7.235245,330.2186
2018-02-12 18:00:00,5.5263734,326.03882,6.274941,326.09784
2018-02-12 21:00:00,4.9136806,331.94873,5.6446567,331.41562
2018-02-13 00:00:00,4.955289,327.88617,5.549047,327.45377
2018-02-13 03:00:00,3.6327834,4.3413086,4.005177,2.9603577
2018-02-13 06:00:00,2.3430622,18.302307,2.4950843,14.700745
2018-02-13 09:00:00,1.4253098,41.727478,1.4325876,39.87915
2018-02-13 12:00:00,2.3450713,211.32788,2.4340296,213.80502
2018-02-13 15:00:00,4.211066,249.0765,4.4595876,249.87833
2018-02-13 18:00:00,3.8743749,266.6225,4.3055725,267.1705
2018-02-13 21:00:00,1.7217901,253.14702,2.0649989,256.01077
2018-02-14 00:00:00,2.6096857,218.41714,3.2499962,227.05553
2018-02-14 03:00:00,3.8216395,208.285,4.724146,215.73595
2018-02-14 06:00:00,4.777507,232.50725,5.6519504,235.09235
2018-02-14 09:00:00,4.71432,240.0965,5.5548296,242.12383
2018-02-14 12:00:00,5.4686017,218.9025,6.0929184,219.40921
2018-02-14 15:00:00,5.472656,230.9201,6.314671,231.20135
2018-02-14 18:00:00,3.8646224,234.13675,4.5899,235.6448
2018-02-14 21:00:00,2.9891863,215.42018,3.9373498,225.0303
2018-02-15 00:00:00,2.963826,213.32092,3.9311802,223.14832
2018-02-15 03:00:00,3.1853657,197.37567,4.146304,209.75705
2018-02-15 06:00:00,2.8119996,177.78082,3.3933156,198.12967
2018-02-15 09:00:00,2.789158,160.30591,3.2696218,180.38907
2018-02-15 12:00:00,2.816821,203.56624,2.9969187,203.10336
2018-02-15 15:00:00,2.7428691,262.3051,2.7533898,262.1078
2018-02-15 18:00:00,3.1070251,295.9224,3.3921463,297.41858
2018-02-15 21:00:00,2.9575233,324.57523,3.8248932,326.10052
2018-02-16 00:00:00,2.3921309,353.16956,3.0649629,350.38034
2018-02-16 03:00:00,2.747565,30.251923,3.6156738,21.756989
2018-02-16 06:00:00,3.0077603,46.616516,3.1594143,44.814697
2018-02-16 09:00:00,2.386929,59.196472,2.3637748,59.52185
2018-02-16 12:00:00,1.2175608,187.63312,1.2489018,180.94089
2018-02-16 15:00:00,4.2278385,277.5979,4.4938383,277.4576
2018-02-16 18:00:00,4.6332316,301.3511,5.117967,301.18042
2018-02-16 21:00:00,3.9463212,319.26013,4.37433,319.3988
2018-02-17 00:00:00,2.508144,321.5049,2.8074791,321.1746
2018-02-17 03:00:00,2.7153416,338.76132,3.0061579,337.45752
2018-02-17 06:00:00,2.2279305,10.672394,2.5467045,4.1888123
2018-02-17 09:00:00,2.2134013,101.71864,1.9879347,90.68434
2018-02-17 12:00:00,0.4403638,127.8797,0.45488033,110.35225
2018-02-17 15:00:00,3.7128909,337.62167,3.9517248,341.05536
2018-02-17 18:00:00,4.14094,357.5225,5.004746,1.1755371
2018-02-17 21:00:00,4.904523,351.06796,6.545385,354.17178
2018-02-18 00:00:00,5.420341,9.020599,6.679699,9.955566
2018-02-18 03:00:00,5.3017516,18.424133,6.4838467,18.848602
2018-02-18 06:00:00,5.0729938,39.936676,6.638006,40.223022
2018-02-18 09:00:00,5.3774567,39.913177,6.4073544,40.870422
2018-02-18 12:00:00,4.374443,33.173157,4.9663997,36.342773
2018-02-18 15:00:00,5.040631,356.4925,6.334493,7.216339
2018-02-18 18:00:00,6.2910967,352.88333,8.53995,2.009491
2018-02-18 21:00:00,6.409495,18.558746,9.078868,23.369232
2018-02-19 00:00:00,5.279958,43.38858,7.6192775,49.012695
2018-02-19 03:00:00,5.2775974,43.408264,6.9984517,46.38971
2018-02-19 06:00:00,5.9832215,43.244263,7.5071282,44.664734
2018-02-19 09:00:00,6.0871115,46.28595,7.436761,47.27896
2018-02-19 12:00:00,3.7859151,23.144897,4.4625936,29.491089
2018-02-19 15:00:00,7.2431273,338.17828,9.316187,342.85434
2018-02-19 18:00:00,8.138355,344.8346,11.078829,348.0655
2018-02-19 21:00:00,7.823901,357.94058,10.682675,0.35961914
2018-02-20 00:00:00,5.6239815,18.364166,7.366999,20.464966
2018-02-20 03:00:00,5.2423854,27.510773,6.761867,29.149506
2018-02-20 06:00:00,5.0583305,39.267273,6.628911,40.927826
2018-02-20 09:00:00,4.8446083,47.881012,6.2668686,50.60022
2018-02-20 12:00:00,3.5885158,27.918365,4.276307,36.82715
2018-02-20 15:00:00,5.433527,336.94897,6.2901177,346.90903
2018-02-20 18:00:00,7.221017,336.8645,10.00123,341.0639
2018-02-20 21:00:00,6.410705,353.7967,9.184371,356.73013
2018-02-21 00:00:00,5.4721723,7.0145874,7.882219,9.866425
2018-02-21 03:00:00,5.4151917,18.501312,7.5572677,21.412964
2018-02-21 06:00:00,4.6342382,28.943237,6.119732,30.209503
2018-02-21 09:00:00,5.750607,27.816162,6.6381035,28.40625
2018-02-21 12:00:00,4.994941,4.8838196,5.55026,7.7749634
2018-02-21 15:00:00,6.730952,328.90698,7.9672337,333.16513
2018-02-21 18:00:00,7.918809,326.74274,10.534158,329.26907
2018-02-21 21:00:00,6.9104056,343.6982,9.679917,347.13687
2018-02-22 00:00:00,5.3811417,43.220886,7.868604,49.170593
2018-02-22 03:00:00,5.360108,53.690765,6.884748,56.800415
2018-02-22 06:00:00,6.158772,70.376526,7.5320373,72.69623
2018-02-22 09:00:00,6.2289743,83.651825,7.3299413,84.55066
2018-02-22 12:00:00,2.103505,86.6236,2.4078093,88.73956
2018-02-22 15:00:00,3.341654,310.95148,3.3747287,311.90488
2018-02-22 18:00:00,3.9896758,319.45602,4.3923182,319.50623
2018-02-22 21:00:00,4.576759,353.58255,5.309174,352.7445
2018-02-23 00:00:00,2.9498823,14.573975,3.3650463,14.1675415
2018-02-23 03:00:00,2.034583,35.31598,2.2775035,31.351837
2018-02-23 06:00:00,2.8350732,49.91443,3.110815,45.9086
2018-02-23 09:00:00,2.7888534,70.10208,3.2656708,64.835754
2018-02-23 12:00:00,0.8822153,60.920837,1.0892333,69.92035
2018-02-23 15:00:00,3.5125682,309.12747,3.4954996,310.86932
2018-02-23 18:00:00,4.1887417,312.42657,4.5814743,312.2283
2018-02-23 21:00:00,3.6335394,341.3233,4.11983,340.83618
2018-02-24 00:00:00,1.450522,292.1993,1.6916549,294.80383
2018-02-24 03:00:00,2.1591947,309.83917,2.461907,308.50784
2018-02-24 06:00:00,1.3731275,8.576447,1.5783573,357.24878
2018-02-24 09:00:00,1.6037412,125.71425,1.3100752,128.52193
2018-02-24 12:00:00,2.8420656,227.6233,2.9243946,226.29701
2018-02-24 15:00:00,3.016359,255.7445,3.0498621,254.00424
2018-02-24 18:00:00,2.6706805,265.62195,2.8670805,264.32172
2018-02-24 21:00:00,0.4654804,264.00702,0.74885035,262.47504
2018-02-25 00:00:00,2.4825864,111.155106,2.2778494,131.39214
2018-02-25 03:00:00,3.8287425,102.93936,4.281743,113.42137
2018-02-25 06:00:00,5.0126514,102.15788,6.4825,109.65982
2018-02-25 09:00:00,5.5918837,111.63222,7.530406,117.92073
2018-02-25 12:00:00,5.04517,136.29222,6.333377,135.60217
2018-02-25 15:00:00,6.1971703,193.93086,8.343783,188.1044
2018-02-25 18:00:00,6.7074046,171.87589,9.1080475,170.28502
2018-02-25 21:00:00,6.708753,133.73305,9.47929,137.01932
2018-02-26 00:00:00,6.70674,126.517654,9.9096155,131.36671
2018-02-26 03:00:00,8.361378,111.053406,11.843485,115.43886
2018-02-26 06:00:00,9.335631,117.85362,13.679401,120.68483
2018-02-26 09:00:00,9.47953,110.75084,14.886829,113.41519
2018-02-26 12:00:00,9.3714075,131.4307,12.586059,133.97723
2018-02-26 15:00:00,8.682186,148.07214,11.832809,148.70761
2018-02-26 18:00:00,5.977156,208.3523,8.058606,213.5185
2018-02-26 21:00:00,7.1816645,261.8362,9.548321,263.8891
2018-02-27 00:00:00,6.6006413,255.3317,8.804403,258.4971
2018-02-27 03:00:00,6.8530645,259.40463,8.9474945,261.683
2018-02-27 06:00:00,6.6202235,256.4366,8.471208,257.5994
2018-02-27 09:00:00,4.399145,220.01837,5.9048085,224.33476
2018-02-27 12:00:00,7.484964,204.89182,9.64999,206.5738
2018-02-27 15:00:00,8.901715,211.93335,11.811778,213.41841
2018-02-27 18:00:00,9.3074045,200.83481,12.551304,203.11108
2018-02-27 21:00:00,12.034049,191.00932,15.949425,193.08612
2018-02-28 00:00:00,12.918755,204.26637,17.303331,205.83047
2018-02-28 03:00:00,11.222882,215.04109,15.049908,216.45737
2018-02-28 06:00:00,11.616123,216.51703,15.481424,217.54495
2018-02-28 09:00:00,10.691039,202.2688,14.242575,204.41388
2018-02-28 12:00:00,12.083177,208.32718,16.054554,209.31467
2018-02-28 15:00:00,10.980925,214.6109,14.281851,216.08801
2018-02-28 18:00:00,10.435555,206.9748,13.921938,209.35649
2018-02-28 21:00:00,14.685942,215.4636,19.009785,216.09479
2018-03-01 00:00:00,12.139514,195.09836,16.731113,197.68918
2018-03-01 03:00:00,11.318049,195.23122,15.327185,197.08763
2018-03-01 06:00:00,11.774943,222.68181,15.001742,223.84802
2018-03-01 09:00:00,11.229375,246.4835,14.497727,247.77702
2018-03-01 12:00:00,15.756654,260.15063,20.286856,262.10043
2018-03-01 15:00:00,13.906621,274.68674,17.088629,275.02148
2018-03-01 18:00:00,10.412168,276.95337,12.332769,277.36505
2018-03-01 21:00:00,7.27165,256.60724,8.293276,257.01123
2018-03-02 00:00:00,5.330473,229.46199,6.175607,229.34766
2018-03-02 03:00:00,6.5819283,160.19177,7.857882,162.7067
2018-03-02 06:00:00,7.449057,168.15254,10.3007,176.55951
2018-03-02 09:00:00,10.910829,222.02565,14.73888,224.07141
2018-03-02 12:00:00,14.869962,224.36255,19.565817,225.25514
2018-03-02 15:00:00,14.745716,237.40428,19.227558,238.15375
2018-03-02 18:00:00,14.313345,244.54237,18.515488,245.31741
2018-03-02 21:00:00,12.841407,247.24477,16.314594,247.96716
2018-03-03 00:00:00,12.072201,246.39476,15.382499,247.53912
2018-03-03 03:00:00,10.900629,240.26486,13.755892,241.44557
2018-03-03 06:00:00,9.07865,230.14,11.514843,231.58633
2018-03-03 09:00:00,9.286293,222.35027,12.886908,224.71179
2018-03-03 12:00:00,9.015254,213.7177,11.610249,215.69543
2018-03-03 15:00:00,11.610684,224.28732,14.655092,224.76099
2018-03-03 18:00:00,12.244277,229.59587,15.511044,229.9975
2018-03-03 21:00:00,10.669555,222.65572,14.08107,223.44882
2018-03-04 00:00:00,7.573421,255.59186,9.066629,256.3137
2018-03-04 03:00:00,3.8956017,0.063964844,4.18339,359.01355
2018-03-04 06:00:00,4.27324,344.31146,4.7429667,341.88956
2018-03-04 09:00:00,0.38459465,61.23242,0.388158,21.161041
2018-03-04 12:00:00,8.947401,204.67993,10.320922,204.6437
2018-03-04 15:00:00,13.250735,211.08115,16.822672,211.41504
2018-03-04 18:00:00,11.127691,256.80258,13.486173,257.43948
2018-03-04 21:00:00,10.019481,261.45166,12.012052,261.95898
2018-03-05 00:00:00,9.863388,252.4384,11.853512,252.76822
2018-03-05 03:00:00,11.03794,233.08221,13.178612,233.34872
2018-03-05 06:00:00,14.513982,247.06306,18.112541,247.56306
2018-03-05 09:00:00,15.335183,263.16357,19.014673,263.6728
2018-03-05 12:00:00,13.794821,283.04205,16.759237,283.5108
2018-03-05 15:00:00,12.022581,293.66495,14.4391575,294.01474
2018-03-05 18:00:00,10.4274645,298.3868,12.373799,298.6279
2018-03-05 21:00:00,7.722263,292.3271,9.002441,292.6445
2018-03-06 00:00:00,7.2360964,259.1306,8.4553385,259.18405
2018-03-06 03:00:00,7.5283165,254.4983,8.8377,254.53235
2018-03-06 06:00:00,7.4407268,266.4127,8.682348,266.66898
2018-03-06 09:00:00,7.0580463,282.26648,7.96088,282.65045
2018-03-06 12:00:00,4.0815687,290.138,4.5489454,290.36755
2018-03-06 15:00:00,5.4705935,304.51874,6.136882,305.24316
2018-03-06 18:00:00,5.501817,327.12683,6.2729034,326.84976
2018-03-06 21:00:00,6.0961466,331.43292,7.0899143,331.01187
2018-03-07 00:00:00,5.012303,344.08673,5.5933943,343.2746
2018-03-07 03:00:00,2.9033985,348.58148,3.1480398,346.43405
2018-03-07 06:00:00,1.45092,118.23305,1.4304806,120.4747
2018-03-07 09:00:00,5.4239917,133.14703,6.0042286,133.58662
2018-03-07 12:00:00,8.064757,156.4095,9.321986,156.88959
2018-03-07 15:00:00,9.4869175,142.62444,11.471924,143.1691
2018-03-07 18:00:00,10.498622,131.8811,13.623168,133.197
2018-03-07 21:00:00,9.68336,226.88411,13.179561,233.36551
2018-03-08 00:00:00,9.431524,245.3431,12.66351,248.12704
2018-03-08 03:00:00,8.34785,250.62346,11.477187,252.17108
2018-03-08 06:00:00,8.059326,245.18106,11.077729,247.45296
2018-03-08 09:00:00,7.8581586,247.26486,10.7255,249.71454
2018-03-08 12:00:00,7.436316,242.93977,9.907025,245.74295
2018-03-08 15:00:00,6.9584703,235.25134,9.300695,238.44946
2018-03-08 18:00:00,7.1786795,226.36093,9.680858,229.18404
2018-03-08 21:00:00,7.8468885,201.53058,10.611607,205.30814
2018-03-09 00:00:00,9.278931,179.3265,12.474509,183.36014
2018-03-09 03:00:00,11.323274,180.92177,15.177876,183.80731
2018-03-09 06:00:00,11.089461,192.67397,14.986423,195.56314
2018-03-09 09:00:00,11.897914,195.94092,16.146938,198.07388
2018-03-09 12:00:00,12.90736,199.13107,17.456106,200.48015
2018-03-09 15:00:00,12.443082,207.59366,16.779327,208.93217
2018-03-09 18:00:00,13.357203,203.7921,17.7202,204.87436
2018-03-09 21:00:00,12.490464,206.23491,16.805908,208.16183
2018-03-10 00:00:00,11.625463,221.54358,15.396717,222.98889
2018-03-10 03:00:00,8.437601,236.26381,11.167497,238.39717
2018-03-10 06:00:00,6.5481734,238.83069,8.7789345,242.63954
2018-03-10 09:00:00,7.2719183,248.95251,9.2309675,251.04176
2018-03-10 12:00:00,8.641591,233.30003,10.767997,234.4681
2018-03-10 15:00:00,10.034147,229.48506,12.446981,230.58481
2018-03-10 18:00:00,13.154297,230.9256,16.38958,231.031
2018-03-10 21:00:00,12.602606,244.03754,15.56958,244.68872
2018-03-11 00:00:00,13.476565,249.0939,16.782116,249.88037
2018-03-11 03:00:00,13.595713,254.74442,16.85754,255.47598
2018-03-11 06:00:00,13.728083,266.68695,16.796947,267.12793
2018-03-11 09:00:00,13.767411,267.54807,16.4833,267.8627
2018-03-11 12:00:00,12.46162,263.64603,14.914149,263.9257
2018-03-11 15:00:00,13.025616,269.05646,15.718818,269.49875
2018-03-11 18:00:00,12.780804,276.78708,15.505898,277.16824
2018-03-11 21:00:00,11.438192,285.2696,13.749438,285.54446
2018-03-12 00:00:00,10.336202,286.5125,12.248855,286.69186
2018-03-12 03:00:00,8.629138,289.23108,10.101864,289.5076
2018-03-12 06:00:00,6.338875,286.47238,7.2158127,286.8038
2018-03-12 09:00:00,4.2292023,263.80222,4.666809,264.3573
2018-03-12 12:00:00,3.6765041,226.07874,3.9406238,225.16394
2018-03-12 15:00:00,4.410195,202.58206,4.9156003,201.1325
2018-03-12 18:00:00,5.1479425,179.89557,6.277258,179.65656
2018-03-12 21:00:00,6.2822165,169.46936,8.492669,172.66992
2018-03-13 00:00:00,5.455501,199.47034,7.22064,208.45218
2018-03-13 03:00:00,6.1521473,263.60327,8.145032,267.87863
2018-03-13 06:00:00,4.772747,277.69647,6.3651156,280.695
2018-03-13 09:00:00,2.9668224,272.95578,4.179253,280.01385
2018-03-13 12:00:00,4.465905,218.1581,5.696412,220.91342
2018-03-13 15:00:00,5.4546857,216.47504,7.11114,217.93448
2018-03-13 18:00:00,6.3935885,205.9953,8.467955,208.02176
2018-03-13 21:00:00,6.3646607,196.90933,8.607977,202.05942
2018-03-14 00:00:00,8.300305,208.863,11.237981,212.36993
2018-03-14 03:00:00,9.009285,210.65012,12.283201,213.31738
2018-03-14 06:00:00,10.658112,207.58005,14.141461,209.92134
2018-03-14 09:00:00,12.098334,206.70854,16.110106,208.96364
2018-03-14 12:00:00,14.410386,214.50836,19.398167,215.68889
2018-03-14 15:00:00,15.279119,227.99,20.262226,228.7303
2018-03-14 18:00:00,10.654918,255.45818,13.494739,256.2903
2018-03-14 21:00:00,10.628161,256.82986,13.339695,257.76328
2018-03-15 00:00:00,10.249784,275.6867,12.6027355,276.1639
2018-03-15 03:00:00,10.202576,271.93945,12.297078,272.30374
2018-03-15 06:00:00,10.128515,281.82947,12.054047,282.1433
2018-03-15 09:00:00,10.40725,282.0613,12.145434,282.05475
2018-03-15 12:00:00,9.1714325,271.28433,10.5824175,271.5789
2018-03-15 15:00:00,9.48719,283.16812,10.929813,283.38437
2018-03-15 18:00:00,8.036848,293.43912,9.175667,293.35156
2018-03-15 21:00:00,7.2667165,295.78732,8.322181,295.66354
2018-03-16 00:00:00,5.9134865,286.31998,6.6042557,286.71033
2018-03-16 03:00:00,6.5625553,291.5865,7.3806634,291.4661
2018-03-16 06:00:00,6.605907,294.05862,7.4330835,293.7666
2018-03-16 09:00:00,5.9590154,313.71048,6.56109,313.63205
2018-03-16 12:00:00,6.2295523,292.6229,6.944401,292.89062
2018-03-16 15:00:00,8.271926,292.5919,9.35443,292.68396
2018-03-16 18:00:00,8.729535,297.2847,10.034198,297.43094
2018-03-16 21:00:00,8.558337,290.61923,9.923031,290.73785
2018-03-17 00:00:00,8.052884,254.18398,9.363939,254.75568
2018-03-17 03:00:00,10.84971,252.60152,12.999763,253.22987
2018-03-17 06:00:00,13.9837265,252.68726,17.38931,253.18504
2018-03-17 09:00:00,15.022061,255.07251,18.977758,255.44604
2018-03-17 12:00:00,11.2866,262.787,13.706147,263.28055
2018-03-17 15:00:00,6.5446863,261.5723,9.257976,260.56964
2018-03-17 18:00:00,6.2084036,11.555511,7.12187,10.130005
2018-03-17 21:00:00,2.3392055,47.424133,2.6153286,46.923737
2018-03-18 00:00:00,1.7892582,300.17822,2.234817,296.74875
2018-03-18 03:00:00,2.2293134,345.4646,2.4247658,342.49924
2018-03-18 06:00:00,2.9429877,6.4627075,3.2049358,5.1401978
2018-03-18 09:00:00,4.3164353,8.11261,4.6872573,7.4269104
2018-03-18 12:00:00,5.466661,334.08524,5.994969,334.89807
2018-03-18 15:00:00,8.205934,317.12192,9.216429,317.39966
2018-03-18 18:00:00,7.5227284,321.0768,8.570144,320.98682
2018-03-18 21:00:00,7.734444,317.9376,8.907559,317.90994
2018-03-19 00:00:00,6.1869287,300.62195,7.018033,300.8942
2018-03-19 03:00:00,6.5423613,284.52942,7.454,284.42828
2018-03-19 06:00:00,7.473113,265.5643,8.699527,265.83157
2018-03-19 09:00:00,9.355892,248.97322,11.3399935,249.57985
2018-03-19 12:00:00,10.992267,252.25793,14.461722,252.77939
2018-03-19 15:00:00,9.655523,314.053,12.218165,315.43585
2018-03-19 18:00:00,10.142173,339.41724,12.326706,340.14752
2018-03-19 21:00:00,10.656979,353.4933,12.641196,353.5873
2018-03-20 00:00:00,9.870873,350.43433,11.506193,350.4256
2018-03-20 03:00:00,11.05467,351.20746,13.012727,351.13776
2018-03-20 06:00:00,11.032076,348.77933,13.051879,348.6056
2018-03-20 09:00:00,11.346186,354.06357,13.173816,354.0206
2018-03-20 12:00:00,9.564527,350.37164,10.928099,351.08557
2018-03-20 15:00:00,10.908756,342.80188,12.617983,344.23694
2018-03-20 18:00:00,11.9660225,342.99445,14.203777,344.0237
2018-03-20 21:00:00,10.8839855,355.2402,12.896005,355.5119
2018-03-21 00:00:00,9.198525,357.65802,10.766154,357.52972
2018-03-21 03:00:00,7.978469,3.5704956,9.283197,3.475006
2018-03-21 06:00:00,7.633666,28.940094,8.862471,29.370544
2018-03-21 09:00:00,7.508177,32.73648,8.438826,33.44757
2018-03-21 12:00:00,5.941283,10.904083,6.4787693,12.655579
2018-03-21 15:00:00,7.497187,348.23456,8.314639,350.14465
2018-03-21 18:00:00,8.6623125,338.54828,10.02135,339.75107
2018-03-21 21:00:00,9.106698,347.6667,10.835554,348.31888
2018-03-22 00:00:00,6.9105906,353.42752,7.968319,353.3972
2018-03-22 03:00:00,5.805928,0.0725708,6.6186333,359.59644
2018-03-22 06:00:00,5.828734,4.6676636,6.652119,3.489563
2018-03-22 09:00:00,6.15912,357.1619,6.8607917,356.58618
2018-03-22 12:00:00,5.3449516,322.87964,5.74953,323.78207
2018-03-22 15:00:00,6.788383,319.80835,7.3855424,320.42062
2018-03-22 18:00:00,8.133874,321.24734,9.215759,321.67633
2018-03-22 21:00:00,6.8712463,324.72485,7.815263,324.86523
2018-03-23 00:00:00,6.673489,325.87494,7.660908,325.91907
2018-03-23 03:00:00,5.311718,313.41605,6.01766,313.7246
2018-03-23 06:00:00,5.5541434,275.15164,6.4027233,275.08563
2018-03-23 09:00:00,6.3795414,235.51656,8.182373,237.96004
2018-03-23 12:00:00,7.8051724,278.21738,10.178586,280.8527
2018-03-23 15:00:00,8.583973,275.77512,11.142276,277.91483
2018-03-23 18:00:00,9.467038,272.1551,13.20356,273.8704
2018-03-23 21:00:00,11.225062,268.78763,14.382646,270.2649
2018-03-24 00:00:00,13.826295,321.1963,17.80647,322.9106
2018-03-24 03:00:00,13.048578,327.8543,15.833528,327.9304
2018-03-24 06:00:00,13.677079,327.15515,16.484152,327.29828
2018-03-24 09:00:00,13.150724,330.33496,15.648022,330.5614
2018-03-24 12:00:00,10.874878,326.30804,12.615922,326.6619
2018-03-24 15:00:00,11.122759,319.47842,12.995831,319.71222
